season,column,rows,null_rate_all,null_rate_may_onward,non_null_may_onward
2024,home_team_ops_last_30d,2429,0.005763688760806916,0.0,1977
2025,home_team_ops_last_30d,2430,0.006172839506172839,0.0,1972
2021,home_team_ops_season_to_date,2429,0.006175380815150268,0.0,2046
2022,home_team_ops_season_to_date,2430,0.006172839506172839,0.0,2113
2023,home_team_ops_season_to_date,2430,0.006172839506172839,0.0,2005
2024,home_team_ops_season_to_date,2429,0.005763688760806916,0.0,1977
2025,home_team_ops_season_to_date,2430,0.006172839506172839,0.0,1972
2021,home_team_recent_10g_win_rate,2429,0.006175380815150268,0.0,2046
2022,home_team_recent_10g_win_rate,2430,0.006172839506172839,0.0,2113
2023,home_team_recent_10g_win_rate,2430,0.006172839506172839,0.0,2005
2024,home_team_recent_10g_win_rate,2429,0.005763688760806916,0.0,1977
2025,home_team_recent_10g_win_rate,2430,0.006172839506172839,0.0,1972
2021,home_team_recent_7g_win_rate,2429,0.006175380815150268,0.0,2046
2022,home_team_recent_7g_win_rate,2430,0.006172839506172839,0.0,2113
2023,home_team_recent_7g_win_rate,2430,0.006172839506172839,0.0,2005
2024,home_team_recent_7g_win_rate,2429,0.005763688760806916,0.0,1977
2025,home_team_recent_7g_win_rate,2430,0.006172839506172839,0.0,1972
2021,home_team_woba_season_to_date,2429,0.006175380815150268,0.0,2046
2022,home_team_woba_season_to_date,2430,0.006172839506172839,0.0,2113
2023,home_team_woba_season_to_date,2430,0.006172839506172839,0.0,2005
2024,home_team_woba_season_to_date,2429,0.005763688760806916,0.0,1977
2025,home_team_woba_season_to_date,2430,0.006172839506172839,0.0,1972
