variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
run_diff_only,22,2023,214,random_forest,0.6811630310451768,0.24409140673680121,0.5633744855967078,2430.0,0.6046153846153847,0.5349794238683128,0.6387832699619772,0.21646090534979423,0.6724137931034483,0.07160493827160494,0.6812810537907182,0.2441210841941852,0.5621399176954732,-0.0001180227455414018,0.0012345679012345512
run_diff_only,22,2023,214,random_forest_shallow,0.6814087171640394,0.24421136054532677,0.5604938271604938,2430.0,0.5913539967373572,0.5045267489711934,0.6412556053811659,0.18353909465020576,0.7073170731707317,0.03374485596707819,0.6812810537907182,0.2441210841941852,0.5621399176954732,0.00012766337332115185,-0.0016460905349794386
run_diff_only,22,2024,214,random_forest,0.6804235497449534,0.24370137640801195,0.5718402634829148,2429.0,0.606516290726817,0.49279538904899134,0.6180555555555556,0.1778509674763277,0.6697247706422018,0.04487443392342528,0.6799047211764042,0.24346711366245735,0.5599011939069576,0.0005188285685492344,0.01193906957595725
run_diff_only,22,2024,214,random_forest_shallow,0.681189447266649,0.24409630683845038,0.5636064223960477,2429.0,0.6120434353405726,0.41704405104981473,0.6450511945392492,0.12062577192260189,0.8085106382978723,0.019349526554137506,0.6799047211764042,0.24346711366245735,0.5599011939069576,0.00128472609024477,0.003705228489090162
run_diff_only,22,2025,214,random_forest_shallow,0.6794147441481653,0.24325568227340613,0.557201646090535,2430.0,0.6193609022556391,0.4378600823045268,0.6977401129943502,0.145679012345679,0.7802197802197802,0.037448559670781895,0.6802433227619898,0.24368818720622965,0.551440329218107,-0.000828578613824571,0.0057613168724279795
run_diff_only,22,2025,214,random_forest,0.6808047447592596,0.24394585886108522,0.5567901234567901,2430.0,0.5966183574879227,0.5111111111111111,0.6427104722792608,0.20041152263374484,0.734375,0.05267489711934156,0.6802433227619898,0.24368818720622965,0.551440329218107,0.0005614219972697176,0.005349794238683092
run_diff_only,33,2022,212,random_forest_shallow,0.6775208300917327,0.24227611134027482,0.5765432098765432,2430.0,0.6182965299684543,0.5218106995884774,0.6396396396396397,0.18271604938271604,0.6756756756756757,0.030452674897119343,0.6790469555422234,0.24305318032748266,0.5707818930041152,-0.0015261254504906896,0.0057613168724279795
run_diff_only,33,2022,212,random_forest,0.6786941574385935,0.2428186493317115,0.5823045267489712,2430.0,0.5986937590711175,0.5670781893004115,0.6433566433566433,0.2353909465020576,0.6301369863013698,0.060082304526748974,0.6790469555422234,0.24305318032748266,0.5707818930041152,-0.00035279810362986996,0.011522633744855959
run_diff_only,33,2023,214,random_forest,0.680500438857124,0.24372467786113622,0.5650205761316872,2430.0,0.5949764521193093,0.5242798353909465,0.6427184466019418,0.21193415637860083,0.6884057971014492,0.056790123456790124,0.6808176688211812,0.24390483371432606,0.560082304526749,-0.0003172299640572529,0.004938271604938205
run_diff_only,33,2023,214,random_forest_shallow,0.6810361974307924,0.244024046807248,0.5625514403292181,2430.0,0.6018211920529801,0.497119341563786,0.6570048309178744,0.17037037037037037,0.7323943661971831,0.029218106995884775,0.6808176688211812,0.24390483371432606,0.560082304526749,0.00021852860961113496,0.0024691358024691024
run_diff_only,33,2024,214,random_forest,0.6807932455172955,0.24389571827015324,0.5627830382873611,2429.0,0.595450852965069,0.5067929188966653,0.6380090497737556,0.18196788801976121,0.6991150442477876,0.04652120214079868,0.6794099828532392,0.24320112260111323,0.5693701111568547,0.0013832626640563062,-0.00658707286949356
run_diff_only,33,2024,214,random_forest_shallow,0.6809846317164554,0.24398605736293422,0.5660765747221078,2429.0,0.6067193675889329,0.4166323589954714,0.6509090909090909,0.11321531494442157,0.7358490566037735,0.02181967888019761,0.6794099828532392,0.24320112260111323,0.5693701111568547,0.0015746488632162325,-0.0032935364347468354
run_diff_only,33,2025,214,random_forest,0.6799912989188089,0.2435555109048032,0.5506172839506173,2430.0,0.6021328958162429,0.5016460905349794,0.6680672268907563,0.19588477366255144,0.7164179104477612,0.0551440329218107,0.6794702221611595,0.24329054972349928,0.5493827160493827,0.0005210767576494524,0.0012345679012345512
run_diff_only,33,2025,214,random_forest_shallow,0.6799918283821281,0.24353975606051512,0.5563786008230452,2430.0,0.6245098039215686,0.41975308641975306,0.6899696048632219,0.1353909465020576,0.7727272727272727,0.027160493827160494,0.6794702221611595,0.24329054972349928,0.5493827160493827,0.0005216062209686401,0.006995884773662531
