variant,seed,holdout_season,feature_count,model_name,log_loss,brier_score,accuracy,n_games,accuracy_conf_55,coverage_conf_55,accuracy_conf_60,coverage_conf_60,accuracy_conf_65,coverage_conf_65,baseline_log_loss,baseline_brier_score,baseline_accuracy,log_loss_delta_vs_baseline,accuracy_delta_vs_baseline
full,66,2024,162,random_forest_shallow,0.6800940579037853,0.2435395136514869,0.5788390284067517,2429.0,0.6016343207354443,0.4030465212021408,0.6833976833976834,0.10662824207492795,0.7931034482758621,0.011939069575957185,0.6789804409678153,0.2429908685667506,0.569781803211198,0.0011136169359700077,0.009057225195553742
full,66,2025,162,random_forest,0.6804510844739253,0.2437452571900905,0.5567901234567901,2430.0,0.5975308641975309,0.5,0.6571428571428571,0.1728395061728395,0.7192982456140351,0.04691358024691358,0.6804510844739253,0.2437452571900905,0.5567901234567901,0.0,0.0
full,66,2025,162,random_forest_shallow,0.6811065435482963,0.24405973704901784,0.5650205761316872,2430.0,0.5970588235294118,0.41975308641975306,0.706766917293233,0.1094650205761317,0.75,0.014814814814814815,0.6804510844739253,0.2437452571900905,0.5567901234567901,0.0006554590743709232,0.008230452674897082
full,77,2022,160,random_forest_shallow,0.6779589748386438,0.24248171606322114,0.5748971193415637,2430.0,0.6192468619246861,0.49176954732510286,0.6799007444168734,0.16584362139917697,0.5471698113207547,0.021810699588477367,0.678250409952008,0.24261316533821026,0.5748971193415637,-0.00029143511336426897,0.0
full,77,2022,160,random_forest,0.678250409952008,0.24261316533821026,0.5748971193415637,2430.0,0.6076861489191353,0.5139917695473251,0.667953667953668,0.21316872427983538,0.6724137931034483,0.047736625514403296,0.678250409952008,0.24261316533821026,0.5748971193415637,0.0,0.0
full,77,2023,162,random_forest,0.681669941209884,0.24434312215075554,0.5567901234567901,2430.0,0.5922098569157392,0.5176954732510288,0.6474226804123712,0.19958847736625515,0.7027027027027027,0.04567901234567901,0.681669941209884,0.24434312215075554,0.5567901234567901,0.0,0.0
full,77,2023,162,random_forest_shallow,0.6819139587080035,0.24445737267897738,0.5576131687242798,2430.0,0.5979557069846678,0.4831275720164609,0.6302521008403361,0.1469135802469136,0.7333333333333333,0.018518518518518517,0.681669941209884,0.24434312215075554,0.5567901234567901,0.00024401749811953088,0.0008230452674896638
full,77,2024,162,random_forest,0.679165393241979,0.2431003692291467,0.5673116508851379,2429.0,0.6111111111111112,0.48167970358172085,0.6666666666666666,0.16550020584602718,0.6853932584269663,0.03664059283655825,0.679165393241979,0.2431003692291467,0.5673116508851379,0.0,0.0
full,77,2024,162,random_forest_shallow,0.6805975732522481,0.24379658937385468,0.5722519555372582,2429.0,0.6192946058091287,0.3968711403869905,0.6736401673640168,0.09839440098806093,0.7428571428571429,0.01440922190201729,0.679165393241979,0.2431003692291467,0.5673116508851379,0.001432180010269124,0.004940304652120253
full,77,2025,162,random_forest,0.6802240667707078,0.24364444735614285,0.5617283950617284,2430.0,0.6005089058524173,0.48518518518518516,0.648960739030023,0.17818930041152264,0.6956521739130435,0.047325102880658436,0.6802240667707078,0.24364444735614285,0.5617283950617284,0.0,0.0
full,77,2025,162,random_forest_shallow,0.6811436815562809,0.24407616817973968,0.557201646090535,2430.0,0.6017786561264822,0.41646090534979424,0.6807017543859649,0.11728395061728394,0.7058823529411765,0.013991769547325103,0.6802240667707078,0.24364444735614285,0.5617283950617284,0.0009196147855731196,-0.004526748971193428
full,88,2022,160,random_forest,0.6757257048834547,0.2413735340193176,0.5761316872427984,2430.0,0.6206070287539937,0.5152263374485597,0.6758474576271186,0.194238683127572,0.6346153846153846,0.04279835390946502,0.6757257048834547,0.2413735340193176,0.5761316872427984,0.0,0.0
full,88,2022,160,random_forest_shallow,0.678114672777772,0.24255051204469197,0.5769547325102881,2430.0,0.625438596491228,0.4691358024691358,0.6701846965699209,0.15596707818930042,0.5576923076923077,0.02139917695473251,0.6757257048834547,0.2413735340193176,0.5761316872427984,0.0023889678943173065,0.0008230452674896638
full,88,2023,162,random_forest,0.6821702427926015,0.24457790628005605,0.5530864197530864,2430.0,0.5954875100725222,0.5106995884773663,0.6363636363636364,0.19012345679012346,0.6608695652173913,0.047325102880658436,0.6821702427926015,0.24457790628005605,0.5530864197530864,0.0,0.0
full,88,2023,162,random_forest_shallow,0.6821781234226749,0.2445809927749189,0.5539094650205761,2430.0,0.6056587091069849,0.4654320987654321,0.6430594900849859,0.14526748971193415,0.6808510638297872,0.01934156378600823,0.6821702427926015,0.24457790628005605,0.5530864197530864,7.88063007339801e-06,0.0008230452674897748
full,88,2024,162,random_forest,0.6798456117783594,0.24341564126786172,0.5623713462330177,2429.0,0.6079105760963026,0.4787978592013174,0.6348039215686274,0.16797035817208728,0.6938775510204082,0.040345821325648415,0.6798456117783594,0.24341564126786172,0.5623713462330177,0.0,0.0
full,88,2024,162,random_forest_shallow,0.6804979949412523,0.24373271729450505,0.5701934952655414,2429.0,0.612603305785124,0.3985179086043639,0.6707818930041153,0.10004116920543434,0.7741935483870968,0.012762453684643887,0.6798456117783594,0.24341564126786172,0.5623713462330177,0.0006523831628928445,0.007822149032523762
full,88,2025,162,random_forest,0.6802612742756262,0.24366422073418545,0.5592592592592592,2430.0,0.590564448188711,0.48847736625514404,0.674364896073903,0.17818930041152264,0.6565656565656566,0.040740740740740744,0.6802612742756262,0.24366422073418545,0.5592592592592592,0.0,0.0
full,88,2025,162,random_forest_shallow,0.6806924860342801,0.2438576962273187,0.5592592592592592,2430.0,0.6096579476861167,0.4090534979423868,0.7056737588652482,0.11604938271604938,0.6428571428571429,0.01728395061728395,0.6802612742756262,0.24366422073418545,0.5592592592592592,0.0004312117586539044,0.0
full,99,2022,160,random_forest_shallow,0.6771157836803569,0.24205637882207154,0.5806584362139918,2430.0,0.6219931271477663,0.47901234567901235,0.6934097421203438,0.14362139917695474,0.5102040816326531,0.020164609053497942,0.6771895838000348,0.24208882653924288,0.577366255144033,-7.380011967794697e-05,0.003292181069958877
full,99,2022,160,random_forest,0.6771895838000348,0.24208882653924288,0.577366255144033,2430.0,0.6121970289288506,0.5263374485596708,0.6653225806451613,0.20411522633744855,0.6363636363636364,0.040740740740740744,0.6771895838000348,0.24208882653924288,0.577366255144033,0.0,0.0
full,99,2023,162,random_forest,0.6810642032967278,0.2440543073926815,0.5588477366255145,2430.0,0.5892561983471074,0.49794238683127573,0.6545064377682404,0.19176954732510287,0.6904761904761905,0.05185185185185185,0.6810642032967278,0.2440543073926815,0.5588477366255145,0.0,0.0
full,99,2023,162,random_forest_shallow,0.6819649479479662,0.24448096801315813,0.557201646090535,2430.0,0.5906821963394343,0.49465020576131685,0.65,0.14814814814814814,0.8157894736842105,0.015637860082304528,0.6810642032967278,0.2440543073926815,0.5588477366255145,0.0009007446512384609,-0.0016460905349794386
full,99,2024,162,random_forest,0.6786133727967414,0.2428164043831471,0.5594895018526143,2429.0,0.6193712829226848,0.4845615479621243,0.6532663316582915,0.16385343762865376,0.7093023255813954,0.0354055166735282,0.6786133727967414,0.2428164043831471,0.5594895018526143,0.0,0.0
