holdout_season,model_name,game_id,game_date,season,home_team,away_team,home_score,away_score,home_team_win,home_win_probability,away_win_probability,raw_win_pick,win_confidence,actual_winner,win_edge,win_pick_rule,rule_win_pick,rule_win_correct,random_forest_shallow_raw_win_pick,random_forest_shallow_win_confidence,random_forest_shallow_agrees,soft_voting_raw_win_pick,soft_voting_win_confidence,soft_voting_agrees,agreement_models,agreement_required,models_agree
2024,random_forest,745000,2024-06-23 18:35:00+00:00,2024,TEX,KC,4.0,0.0,1,0.47098530394451904,0.5290146960554809,KC,0.5290146960554809,TEX,0.029014696055480904,pass,,,KC,0.5215221081118606,True,KC,0.5100673554573095,True,2,2,True
2024,random_forest,746536,2024-06-23 19:10:00+00:00,2024,COL,WSH,1.0,2.0,0,0.4766301679511211,0.5233698320488789,WSH,0.5233698320488789,WSH,0.02336983204887888,pass,,,WSH,0.5383357794664155,True,WSH,0.5074052998361099,True,2,2,True
2024,random_forest,745648,2024-06-23 20:07:00+00:00,2024,OAK,MIN,0.0,3.0,0,0.40839472029756574,0.5916052797024343,MIN,0.5916052797024343,MIN,0.09160527970243426,strong,MIN,1.0,MIN,0.5512212267767931,True,MIN,0.562373751756141,True,2,2,True
2024,random_forest,745396,2024-06-23 20:10:00+00:00,2024,SD,MIL,2.0,6.0,0,0.5806909616836584,0.4193090383163416,SD,0.5806909616836584,MIL,0.08069096168365841,strong,SD,0.0,SD,0.5626613996168879,True,SD,0.5865395001428801,True,2,2,True
2024,random_forest,746862,2024-06-23 23:10:00+00:00,2024,CHC,NYM,2.0,5.0,0,0.4771631963190688,0.5228368036809312,NYM,0.5228368036809312,NYM,0.022836803680931217,pass,,,NYM,0.5102309475010354,True,NYM,0.5148868816524017,True,2,2,True
2024,random_forest,747021,2024-06-24 22:35:00+00:00,2024,BAL,CLE,2.0,3.0,0,0.48574368193036405,0.514256318069636,CLE,0.514256318069636,CLE,0.01425631806963601,pass,,,BAL,0.5017525134642076,False,BAL,0.5019709553941936,False,0,2,False
2024,random_forest,746458,2024-06-24 22:40:00+00:00,2024,DET,PHI,1.0,8.0,0,0.451208818671552,0.5487911813284481,PHI,0.5487911813284481,PHI,0.04879118132844806,lean,PHI,1.0,PHI,0.5480695848145101,True,PHI,0.5447550121484148,True,2,2,True
2024,random_forest,745078,2024-06-24 22:50:00+00:00,2024,TB,SEA,4.0,3.0,1,0.5276835677174385,0.4723164322825615,TB,0.5276835677174385,TB,0.027683567717438518,pass,,,TB,0.5067345837765836,True,TB,0.5610677555116563,True,2,2,True
2024,random_forest,746696,2024-06-24 23:10:00+00:00,2024,CIN,PIT,11.0,5.0,1,0.6449528632177518,0.3550471367822482,CIN,0.6449528632177518,CIN,0.1449528632177518,strong,CIN,1.0,CIN,0.6201948702688527,True,CIN,0.6462678100893464,True,2,2,True
2024,random_forest,746941,2024-06-24 23:10:00+00:00,2024,BOS,TOR,7.0,6.0,1,0.5967726360138542,0.4032273639861458,BOS,0.5967726360138542,BOS,0.09677263601385422,strong,BOS,1.0,BOS,0.6036349591160326,True,BOS,0.5932724917900529,True,2,2,True
2024,random_forest,745160,2024-06-24 23:45:00+00:00,2024,STL,ATL,4.0,3.0,1,0.49648845245593015,0.5035115475440699,ATL,0.5035115475440699,STL,0.003511547544069904,pass,,,ATL,0.5027247079998911,True,ATL,0.5003107281113208,True,2,2,True
2024,random_forest,745974,2024-06-25 00:10:00+00:00,2024,MIL,TEX,6.0,3.0,1,0.6269109150218385,0.3730890849781615,MIL,0.6269109150218385,MIL,0.1269109150218385,strong,MIL,1.0,MIL,0.6209203925193163,True,MIL,0.5957452559850436,True,2,2,True
2024,random_forest,746298,2024-06-25 00:10:00+00:00,2024,KC,MIA,4.0,1.0,1,0.579574901859474,0.420425098140526,KC,0.579574901859474,KC,0.07957490185947402,strong,KC,1.0,KC,0.606427124237148,True,KC,0.5889696637792309,True,2,2,True
2024,random_forest,746780,2024-06-25 00:10:00+00:00,2024,CWS,LAD,0.0,3.0,0,0.4636611755981559,0.5363388244018441,LAD,0.5363388244018441,LAD,0.036338824401844105,lean,LAD,1.0,LAD,0.5046590115435847,True,LAD,0.5168926120405164,True,2,2,True
2024,random_forest,746218,2024-06-25 01:38:00+00:00,2024,LAA,OAK,5.0,1.0,1,0.4973954666230118,0.5026045333769882,OAK,0.5026045333769882,LAA,0.002604533376988183,pass,,,LAA,0.5079182014210305,False,LAA,0.5257692618708955,False,0,2,False
2024,random_forest,745397,2024-06-25 01:40:00+00:00,2024,SD,WSH,7.0,6.0,1,0.6590633803902368,0.3409366196097632,SD,0.6590633803902368,SD,0.15906338039023682,strong,SD,1.0,SD,0.6151475727282854,True,SD,0.6259287065349108,True,2,2,True
2024,random_forest,745323,2024-06-25 01:45:00+00:00,2024,SF,CHC,5.0,4.0,1,0.514674530653966,0.48532546934603404,SF,0.514674530653966,SF,0.014674530653965956,pass,,,SF,0.5053269031317958,True,SF,0.5168716259793282,True,2,2,True
2024,random_forest,747022,2024-06-25 22:35:00+00:00,2024,BAL,CLE,8.0,10.0,0,0.5924144695163791,0.4075855304836209,BAL,0.5924144695163791,CLE,0.0924144695163791,strong,BAL,0.0,BAL,0.5617055050444438,True,BAL,0.5523410313794335,True,2,2,True
2024,random_forest,746454,2024-06-25 22:40:00+00:00,2024,DET,PHI,4.0,1.0,1,0.5161759896921032,0.4838240103078968,DET,0.5161759896921032,DET,0.01617598969210321,pass,,,DET,0.5200237184249862,True,DET,0.5464963885735001,True,2,2,True
2024,random_forest,745076,2024-06-25 22:50:00+00:00,2024,TB,SEA,11.0,3.0,1,0.47814867389448884,0.5218513261055111,SEA,0.5218513261055111,TB,0.021851326105511104,pass,,,SEA,0.5059989916242132,True,TB,0.5160049409080143,False,1,2,False
2024,random_forest,745806,2024-06-25 23:10:00+00:00,2024,NYM,NYY,9.0,7.0,1,0.46487842226772286,0.5351215777322771,NYY,0.5351215777322771,NYM,0.03512157773227709,lean,NYY,0.0,NYY,0.5501650544969365,True,NYY,0.5017854842976286,True,2,2,True
2024,random_forest,746697,2024-06-25 23:10:00+00:00,2024,CIN,PIT,5.0,9.0,0,0.6077376170656266,0.39226238293437343,CIN,0.6077376170656266,PIT,0.10773761706562657,strong,CIN,0.0,CIN,0.5773990998755415,True,CIN,0.5790176580534792,True,2,2,True
2024,random_forest,746943,2024-06-25 23:10:00+00:00,2024,BOS,TOR,4.0,9.0,0,0.5693684951863136,0.4306315048136864,BOS,0.5693684951863136,TOR,0.0693684951863136,strong,BOS,0.0,BOS,0.5459141433661119,True,BOS,0.5272265024895174,True,2,2,True
2024,random_forest,745973,2024-06-26 00:10:00+00:00,2024,MIL,TEX,3.0,1.0,1,0.5096523672011184,0.4903476327988816,MIL,0.5096523672011184,MIL,0.009652367201118395,pass,,,MIL,0.5472743209896913,True,MIL,0.5320882277583308,True,2,2,True
2024,random_forest,746293,2024-06-26 00:10:00+00:00,2024,KC,MIA,1.0,2.0,0,0.5250453203655692,0.47495467963443083,KC,0.5250453203655692,MIA,0.025045320365569168,pass,,,KC,0.5151967305865518,True,MIA,0.515806933559091,False,1,2,False
2024,random_forest,746372,2024-06-26 00:10:00+00:00,2024,HOU,COL,5.0,2.0,1,0.7129167141521227,0.28708328584787735,HOU,0.7129167141521227,HOU,0.21291671415212265,strong,HOU,1.0,HOU,0.6602157298007227,True,HOU,0.6695016835062879,True,2,2,True
2024,random_forest,746775,2024-06-26 00:10:00+00:00,2024,CWS,LAD,3.0,4.0,0,0.3865083480509524,0.6134916519490476,LAD,0.6134916519490476,LAD,0.11349165194904764,strong,LAD,1.0,LAD,0.5632073919488036,True,LAD,0.5897643314069784,True,2,2,True
2024,random_forest,746213,2024-06-26 01:38:00+00:00,2024,LAA,OAK,7.0,5.0,1,0.5154854601138203,0.48451453988617965,LAA,0.5154854601138203,LAA,0.015485460113820348,pass,,,LAA,0.5117828199203703,True,OAK,0.5071303772149027,False,1,2,False
2024,random_forest,745399,2024-06-26 01:40:00+00:00,2024,SD,WSH,9.0,7.0,1,0.480733637287547,0.519266362712453,WSH,0.519266362712453,SD,0.019266362712452967,pass,,,WSH,0.5273031421362551,True,WSH,0.5244774152743704,True,2,2,True
2024,random_forest,747188,2024-06-26 01:40:00+00:00,2024,AZ,MIN,5.0,4.0,1,0.4515166051559115,0.5484833948440885,MIN,0.5484833948440885,AZ,0.04848339484408848,lean,MIN,0.0,MIN,0.5254896304977492,True,MIN,0.5332430274599209,True,2,2,True
2024,random_forest,745322,2024-06-26 01:45:00+00:00,2024,SF,CHC,5.0,1.0,1,0.5450444870069049,0.4549555129930951,SF,0.5450444870069049,SF,0.04504448700690489,lean,SF,1.0,SF,0.5201482457097785,True,SF,0.525719685676809,True,2,2,True
2024,random_forest,745073,2024-06-26 16:10:00+00:00,2024,TB,SEA,2.0,5.0,0,0.4829740015627042,0.5170259984372958,SEA,0.5170259984372958,SEA,0.017025998437295797,pass,,,TB,0.5036322381818812,False,TB,0.5090875963806225,False,0,2,False
2024,random_forest,746456,2024-06-26 17:10:00+00:00,2024,DET,PHI,2.0,6.0,0,0.4405074961959246,0.5594925038040754,PHI,0.5594925038040754,PHI,0.05949250380407545,pass,,,PHI,0.5453556411206252,True,DET,0.5114488410576167,False,1,2,False
2024,random_forest,746695,2024-06-26 17:10:00+00:00,2024,CIN,PIT,1.0,6.0,0,0.6077369283058838,0.3922630716941162,CIN,0.6077369283058838,PIT,0.10773692830588377,strong,CIN,0.0,CIN,0.5340718806820024,True,CIN,0.5588153504180837,True,2,2,True
2024,random_forest,745157,2024-06-26 17:45:00+00:00,2024,STL,ATL,2.0,6.0,0,0.4529040855175223,0.5470959144824776,ATL,0.5470959144824776,ATL,0.04709591448247763,lean,ATL,1.0,ATL,0.5239501098447005,True,ATL,0.5137005835328835,True,2,2,True
2024,random_forest,745975,2024-06-26 18:10:00+00:00,2024,MIL,TEX,6.0,5.0,1,0.5127283970210107,0.4872716029789893,MIL,0.5127283970210107,MIL,0.012728397021010696,pass,,,MIL,0.515849090956262,True,MIL,0.5214406607848312,True,2,2,True
2024,random_forest,746291,2024-06-26 18:10:00+00:00,2024,KC,MIA,5.0,1.0,1,0.5303087534607352,0.46969124653926475,KC,0.5303087534607352,KC,0.03030875346073525,lean,KC,1.0,KC,0.5268104832468204,True,KC,0.5363273921963263,True,2,2,True
2024,random_forest,746374,2024-06-26 18:10:00+00:00,2024,HOU,COL,7.0,1.0,1,0.5968633418883903,0.4031366581116097,HOU,0.5968633418883903,HOU,0.0968633418883903,strong,HOU,1.0,HOU,0.5696937156889672,True,HOU,0.5983263631103369,True,2,2,True
2024,random_forest,746212,2024-06-26 20:07:00+00:00,2024,LAA,OAK,5.0,2.0,1,0.5106465847051935,0.48935341529480647,LAA,0.5106465847051935,LAA,0.01064658470519353,pass,,,LAA,0.5294361488487563,True,LAA,0.5494850103684951,True,2,2,True
2024,random_forest,745400,2024-06-26 20:10:00+00:00,2024,SD,WSH,8.0,5.0,1,0.5565440106821884,0.4434559893178116,SD,0.5565440106821884,SD,0.056544010682188395,strong,SD,1.0,SD,0.5463066565139233,True,SD,0.5586419179774309,True,2,2,True
2024,random_forest,747019,2024-06-26 22:35:00+00:00,2024,BAL,CLE,4.0,2.0,1,0.608822457064409,0.39117754293559104,BAL,0.608822457064409,BAL,0.10882245706440896,strong,BAL,1.0,BAL,0.6005070177531032,True,BAL,0.5841596879109063,True,2,2,True
2024,random_forest,745808,2024-06-26 23:10:00+00:00,2024,NYM,NYY,12.0,2.0,1,0.4362093122439524,0.5637906877560477,NYY,0.5637906877560477,NYM,0.06379068775604768,strong,NYY,0.0,NYY,0.5634194498116435,True,NYY,0.5216316067444512,True,2,2,True
2024,random_forest,745158,2024-06-26 23:15:00+00:00,2024,STL,ATL,4.0,1.0,1,0.5090555204478399,0.49094447955216014,STL,0.5090555204478399,STL,0.00905552044783986,pass,,,STL,0.5199090365607709,True,STL,0.5257072495975763,True,2,2,True
2024,random_forest,746777,2024-06-27 00:10:00+00:00,2024,CWS,LAD,0.0,4.0,0,0.42768582060934274,0.5723141793906572,LAD,0.5723141793906572,LAD,0.07231417939065721,strong,LAD,1.0,LAD,0.5494881656434047,True,LAD,0.5729825468932651,True,2,2,True
2024,random_forest,747184,2024-06-27 01:40:00+00:00,2024,AZ,MIN,3.0,8.0,0,0.46804957598561386,0.5319504240143862,MIN,0.5319504240143862,MIN,0.03195042401438619,lean,MIN,1.0,MIN,0.5444606052292034,True,MIN,0.5242856247810415,True,2,2,True
2024,random_forest,745325,2024-06-27 01:45:00+00:00,2024,SF,CHC,4.0,3.0,1,0.5268803645080309,0.4731196354919691,SF,0.5268803645080309,SF,0.026880364508030885,pass,,,SF,0.5290251225620208,True,SF,0.5578769100477997,True,2,2,True
2024,random_forest,747185,2024-06-27 19:40:00+00:00,2024,AZ,MIN,6.0,13.0,0,0.511057620479973,0.48894237952002695,AZ,0.511057620479973,MIN,0.011057620479973052,pass,,,MIN,0.5188994629939665,False,MIN,0.5266572723922616,False,0,2,False
2024,random_forest,745324,2024-06-27 19:45:00+00:00,2024,SF,CHC,3.0,5.0,0,0.49232018792743715,0.5076798120725629,CHC,0.5076798120725629,CHC,0.007679812072562853,pass,,,CHC,0.514220721504028,True,SF,0.5137256224765161,False,1,2,False
2024,random_forest,746816,2024-06-27 20:10:00+00:00,2024,CWS,ATL,1.0,0.0,1,0.4467106076636317,0.5532893923363683,ATL,0.5532893923363683,CWS,0.05328939233636831,strong,ATL,0.0,ATL,0.5660218951466662,True,ATL,0.5483663651177572,True,2,2,True
2024,random_forest,745565,2024-06-27 22:20:00+00:00,2024,PHI,MIA,4.0,7.0,0,0.6910027787110584,0.3089972212889416,PHI,0.6910027787110584,MIA,0.19100277871105842,strong,PHI,0.0,PHI,0.6662833109396273,True,PHI,0.656138634199241,True,2,2,True
2024,random_forest,747020,2024-06-27 22:35:00+00:00,2024,BAL,TEX,11.0,2.0,1,0.6658010061287095,0.3341989938712905,BAL,0.6658010061287095,BAL,0.16580100612870952,strong,BAL,1.0,BAL,0.6427245756358295,True,BAL,0.6452541644424387,True,2,2,True
2024,random_forest,744919,2024-06-27 23:07:00+00:00,2024,TOR,NYY,9.0,2.0,1,0.4471698826377329,0.5528301173622672,NYY,0.5528301173622672,TOR,0.05283011736226717,strong,NYY,0.0,NYY,0.5220951545354469,True,NYY,0.5010784432821043,True,2,2,True
2024,random_forest,745162,2024-06-27 23:45:00+00:00,2024,STL,CIN,4.0,11.0,0,0.48931701052843446,0.5106829894715655,CIN,0.5106829894715655,CIN,0.01068298947156554,pass,,,STL,0.5115014954146871,False,CIN,0.5140185063406053,True,1,2,False
2024,random_forest,746288,2024-06-28 00:10:00+00:00,2024,KC,CLE,2.0,1.0,1,0.49823359764158076,0.5017664023584192,CLE,0.5017664023584192,KC,0.0017664023584191835,pass,,,KC,0.5059395565288289,False,KC,0.5126795025953935,False,0,2,False
2024,random_forest,746210,2024-06-28 01:38:00+00:00,2024,LAA,DET,5.0,0.0,1,0.41784395252564716,0.5821560474743528,DET,0.5821560474743528,LAA,0.08215604747435279,strong,DET,0.0,DET,0.552704564289538,True,DET,0.5298374056224792,True,2,2,True
2024,random_forest,745560,2024-06-28 22:20:00+00:00,2024,PHI,MIA,2.0,0.0,1,0.6747013193032694,0.3252986806967306,PHI,0.6747013193032694,PHI,0.17470131930326938,strong,PHI,1.0,PHI,0.652998758088813,True,PHI,0.6457212835300745,True,2,2,True
2024,random_forest,745070,2024-06-28 22:50:00+00:00,2024,TB,WSH,3.0,1.0,1,0.5065400709513046,0.4934599290486954,TB,0.5065400709513046,TB,0.0065400709513046,pass,,,TB,0.5162970680185702,True,TB,0.5708777871919517,True,2,2,True
2024,random_forest,747017,2024-06-28 23:05:00+00:00,2024,BAL,TEX,2.0,1.0,1,0.6062227597381341,0.3937772402618659,BAL,0.6062227597381341,BAL,0.10622275973813411,strong,BAL,1.0,BAL,0.5897893177880391,True,BAL,0.6186792523606159,True,2,2,True
2024,random_forest,744922,2024-06-28 23:07:00+00:00,2024,TOR,NYY,5.0,16.0,0,0.4940947447166696,0.5059052552833304,NYY,0.5059052552833304,NYY,0.005905255283330413,pass,,,TOR,0.5197463516902174,False,TOR,0.5117573262512297,False,0,2,False
2024,random_forest,745804,2024-06-28 23:10:00+00:00,2024,NYM,HOU,7.0,2.0,1,0.4299351967619324,0.5700648032380675,HOU,0.5700648032380675,NYM,0.07006480323806752,strong,HOU,0.0,HOU,0.5511850547181881,True,HOU,0.5788358577126373,True,2,2,True
2024,random_forest,746776,2024-06-28 23:10:00+00:00,2024,CWS,COL,5.0,3.0,1,0.5710131236562908,0.42898687634370924,CWS,0.5710131236562908,CWS,0.07101312365629076,strong,CWS,1.0,CWS,0.5657301746766549,True,CWS,0.5621605338285411,True,2,2,True
2024,random_forest,746939,2024-06-28 23:10:00+00:00,2024,BOS,SD,2.0,9.0,0,0.5086531699137148,0.4913468300862852,BOS,0.5086531699137148,SD,0.008653169913714787,pass,,,BOS,0.5707418073992439,True,BOS,0.5117132570667825,True,2,2,True
2024,random_forest,747105,2024-06-28 23:20:00+00:00,2024,ATL,PIT,6.0,1.0,1,0.6034008669784139,0.3965991330215861,ATL,0.6034008669784139,ATL,0.10340086697841389,strong,ATL,1.0,ATL,0.6089533019735245,True,ATL,0.633099254044182,True,2,2,True
2024,random_forest,745970,2024-06-29 00:10:00+00:00,2024,MIL,CHC,4.0,2.0,1,0.5196775615672167,0.4803224384327833,MIL,0.5196775615672167,MIL,0.019677561567216673,pass,,,MIL,0.5250153253497892,True,MIL,0.5375052909520349,True,2,2,True
2024,random_forest,746292,2024-06-29 00:10:00+00:00,2024,KC,CLE,10.0,3.0,1,0.5058712102795114,0.49412878972048857,KC,0.5058712102795114,KC,0.00587121027951143,pass,,,KC,0.5093282007522416,True,KC,0.5024051616834845,True,2,2,True
2024,random_forest,745161,2024-06-29 00:15:00+00:00,2024,STL,CIN,1.0,0.0,1,0.5410914315669482,0.45890856843305183,STL,0.5410914315669482,STL,0.04109143156694817,lean,STL,1.0,STL,0.538519293401614,True,STL,0.541141258828645,True,2,2,True
2024,random_forest,746214,2024-06-29 01:38:00+00:00,2024,LAA,DET,5.0,2.0,1,0.5201880971068866,0.4798119028931134,LAA,0.5201880971068866,LAA,0.020188097106886627,pass,,,DET,0.5170874910457184,False,LAA,0.5016894118707991,True,1,2,False
2024,random_forest,745238,2024-06-29 01:40:00+00:00,2024,SEA,MIN,3.0,2.0,1,0.4911556120959583,0.5088443879040416,MIN,0.5088443879040416,SEA,0.008844387904041628,pass,,,SEA,0.5059485089243752,False,MIN,0.5243381686145354,True,1,2,False
2024,random_forest,747183,2024-06-29 01:40:00+00:00,2024,AZ,OAK,4.0,9.0,0,0.6082215484316296,0.39177845156837043,AZ,0.6082215484316296,OAK,0.10822154843162957,strong,AZ,0.0,AZ,0.5845836361924786,True,AZ,0.6212665557383712,True,2,2,True
2024,random_forest,745319,2024-06-29 02:15:00+00:00,2024,SF,LAD,5.0,3.0,1,0.4556979347359044,0.5443020652640955,LAD,0.5443020652640955,SF,0.044302065264095525,lean,LAD,0.0,LAD,0.5176936742295586,True,LAD,0.51469221525164,True,2,2,True
2024,random_forest,746778,2024-06-29 18:10:00+00:00,2024,CWS,COL,11.0,3.0,1,0.4906675449532545,0.5093324550467455,COL,0.5093324550467455,CWS,0.009332455046745514,pass,,,CWS,0.5089645863145321,False,CWS,0.5174136137105343,False,0,2,False
2024,random_forest,745159,2024-06-29 18:15:00+00:00,2024,STL,CIN,4.0,9.0,0,0.4930695478062008,0.5069304521937992,CIN,0.5069304521937992,CIN,0.006930452193799175,pass,,,STL,0.5199845827210166,False,STL,0.5002742162594661,False,0,2,False
2024,random_forest,744921,2024-06-29 19:07:00+00:00,2024,TOR,NYY,9.0,3.0,1,0.36907352086186657,0.6309264791381335,NYY,0.6309264791381335,TOR,0.1309264791381335,strong,NYY,0.0,NYY,0.5722491361751948,True,NYY,0.5517839240236202,True,2,2,True
2024,random_forest,745559,2024-06-29 20:05:00+00:00,2024,PHI,MIA,2.0,3.0,0,0.6413153687952373,0.3586846312047627,PHI,0.6413153687952373,MIA,0.14131536879523732,strong,PHI,0.0,PHI,0.6560896804398737,True,PHI,0.6386068420702584,True,2,2,True
2024,random_forest,745071,2024-06-29 20:10:00+00:00,2024,TB,WSH,1.0,8.0,0,0.43348772556609305,0.566512274433907,WSH,0.566512274433907,WSH,0.06651227443390695,strong,WSH,1.0,WSH,0.5272423839449327,True,WSH,0.5284494714570999,True,2,2,True
2024,random_forest,745801,2024-06-29 20:10:00+00:00,2024,NYM,HOU,6.0,9.0,0,0.5278894065704072,0.47211059342959283,NYM,0.5278894065704072,HOU,0.02788940657040717,pass,,,NYM,0.5261048906387266,True,NYM,0.5610130535329537,True,2,2,True
2024,random_forest,745972,2024-06-29 20:10:00+00:00,2024,MIL,CHC,3.0,5.0,0,0.47685720682084315,0.5231427931791568,CHC,0.5231427931791568,CHC,0.023142793179156795,pass,,,MIL,0.5093556793979986,False,MIL,0.5018324395907889,False,0,2,False
2024,random_forest,746289,2024-06-29 20:10:00+00:00,2024,KC,CLE,2.0,7.0,0,0.5228741721565775,0.4771258278434225,KC,0.5228741721565775,CLE,0.0228741721565775,pass,,,KC,0.5165328525214111,True,KC,0.5202334588016563,True,2,2,True
2024,random_forest,746940,2024-06-29 20:10:00+00:00,2024,BOS,SD,1.0,11.0,0,0.4877769665605266,0.5122230334394734,SD,0.5122230334394734,SD,0.012223033439473396,pass,,,BOS,0.5101781269170219,False,SD,0.5184687592507646,True,1,2,False
2024,random_forest,747104,2024-06-29 20:10:00+00:00,2024,ATL,PIT,2.0,1.0,1,0.5362881697907934,0.4637118302092066,ATL,0.5362881697907934,ATL,0.03628816979079341,lean,ATL,1.0,ATL,0.5331528966638006,True,ATL,0.5503478823366008,True,2,2,True
2024,random_forest,747186,2024-06-29 20:10:00+00:00,2024,AZ,OAK,3.0,0.0,1,0.614790128586669,0.38520987141333096,AZ,0.614790128586669,AZ,0.11479012858666904,strong,AZ,1.0,AZ,0.5992172493344197,True,AZ,0.6340465514965283,True,2,2,True
2024,random_forest,745317,2024-06-29 23:15:00+00:00,2024,SF,LAD,7.0,14.0,0,0.3835708517561905,0.6164291482438096,LAD,0.6164291482438096,LAD,0.11642914824380957,strong,LAD,1.0,LAD,0.5838957613396671,True,LAD,0.6010259612242532,True,2,2,True
2024,random_forest,747018,2024-06-29 23:15:00+00:00,2024,BAL,TEX,6.0,5.0,1,0.6209468644126018,0.37905313558739817,BAL,0.6209468644126018,BAL,0.12094686441260183,strong,BAL,1.0,BAL,0.5941187456578367,True,BAL,0.5907624288093903,True,2,2,True
2024,random_forest,746211,2024-06-30 02:07:00+00:00,2024,LAA,DET,6.0,5.0,1,0.48263701113150764,0.5173629888684923,DET,0.5173629888684923,LAA,0.0173629888684923,pass,,,DET,0.518264667450113,True,LAA,0.529445361971288,False,1,2,False
2024,random_forest,745239,2024-06-30 02:10:00+00:00,2024,SEA,MIN,1.0,5.0,0,0.4915318226267491,0.5084681773732509,MIN,0.5084681773732509,MIN,0.008468177373250896,pass,,,MIN,0.5013196918236077,True,MIN,0.5007300321559536,True,2,2,True
2024,random_forest,747101,2024-06-30 15:35:00+00:00,2024,ATL,PIT,2.0,4.0,0,0.6502929786765266,0.3497070213234734,ATL,0.6502929786765266,PIT,0.15029297867652658,strong,ATL,0.0,ATL,0.608429044250653,True,ATL,0.6428038711128043,True,2,2,True
2024,random_forest,745555,2024-06-30 17:35:00+00:00,2024,PHI,MIA,7.0,6.0,1,0.6144399934472912,0.38556000655270883,PHI,0.6144399934472912,PHI,0.11443999344729117,strong,PHI,1.0,PHI,0.580063049247844,True,PHI,0.6004193779452862,True,2,2,True
2024,random_forest,746938,2024-06-30 17:35:00+00:00,2024,BOS,SD,4.0,1.0,1,0.47956783139184095,0.520432168608159,SD,0.520432168608159,BOS,0.020432168608158996,pass,,,SD,0.5117592577808077,True,SD,0.5171379190622531,True,2,2,True
2024,random_forest,744916,2024-06-30 17:37:00+00:00,2024,TOR,NYY,1.0,8.0,0,0.5378653188274481,0.46213468117255185,TOR,0.5378653188274481,NYY,0.03786531882744815,lean,TOR,0.0,TOR,0.5446861031665468,True,TOR,0.5719871233887804,True,2,2,True
2024,random_forest,745072,2024-06-30 17:40:00+00:00,2024,TB,WSH,5.0,0.0,1,0.5786410146794724,0.4213589853205276,TB,0.5786410146794724,TB,0.07864101467947238,strong,TB,1.0,TB,0.5650325975970338,True,TB,0.6217010908640517,True,2,2,True
2024,random_forest,745802,2024-06-30 17:40:00+00:00,2024,NYM,HOU,5.0,10.0,0,0.5794976207111827,0.4205023792888173,NYM,0.5794976207111827,HOU,0.07949762071118271,strong,NYM,0.0,NYM,0.538664781708702,True,NYM,0.5350217577167657,True,2,2,True
2024,random_forest,745971,2024-06-30 18:10:00+00:00,2024,MIL,CHC,7.0,1.0,1,0.6049333113675494,0.39506668863245065,MIL,0.6049333113675494,MIL,0.10493331136754935,strong,MIL,1.0,MIL,0.6277876494259211,True,MIL,0.592240709377748,True,2,2,True
2024,random_forest,746290,2024-06-30 18:10:00+00:00,2024,KC,CLE,6.0,2.0,1,0.5014996947148064,0.4985003052851936,KC,0.5014996947148064,KC,0.0014996947148063766,pass,,,KC,0.5224944878001236,True,KC,0.5490857041808227,True,2,2,True
2024,random_forest,746779,2024-06-30 18:10:00+00:00,2024,CWS,COL,4.0,5.0,0,0.6097930855670107,0.39020691443298927,CWS,0.6097930855670107,COL,0.10979308556701073,strong,CWS,0.0,CWS,0.6287662848061123,True,CWS,0.6307752605135063,True,2,2,True
2024,random_forest,745154,2024-06-30 18:15:00+00:00,2024,STL,CIN,2.0,0.0,1,0.4842663360090406,0.5157336639909593,CIN,0.5157336639909593,STL,0.015733663990959323,pass,,,CIN,0.5155262788369588,True,CIN,0.5137864049497217,True,2,2,True
2024,random_forest,745320,2024-06-30 20:05:00+00:00,2024,SF,LAD,10.0,4.0,1,0.42355146539234345,0.5764485346076565,LAD,0.5764485346076565,SF,0.07644853460765655,strong,LAD,0.0,LAD,0.5664242992864239,True,LAD,0.5615852371775976,True,2,2,True
2024,random_forest,746209,2024-06-30 20:07:00+00:00,2024,LAA,DET,6.0,7.0,0,0.49445989955503356,0.5055401004449664,DET,0.5055401004449664,DET,0.005540100444966445,pass,,,LAA,0.508310601207816,False,LAA,0.5301099031511783,False,0,2,False
2024,random_forest,745243,2024-06-30 20:10:00+00:00,2024,SEA,MIN,3.0,5.0,0,0.45155140061335514,0.5484485993866448,MIN,0.5484485993866448,MIN,0.04844859938664481,lean,MIN,1.0,MIN,0.5367344017697362,True,MIN,0.5234176054181496,True,2,2,True
2024,random_forest,747182,2024-06-30 20:10:00+00:00,2024,AZ,OAK,5.0,1.0,1,0.6106699304171213,0.38933006958287875,AZ,0.6106699304171213,AZ,0.11066993041712125,strong,AZ,1.0,AZ,0.5912342248675785,True,AZ,0.5800905522989452,True,2,2,True
2024,random_forest,747016,2024-06-30 23:10:00+00:00,2024,BAL,TEX,2.0,11.0,0,0.5256732996233464,0.4743267003766536,BAL,0.5256732996233464,TEX,0.025673299623346413,pass,,,BAL,0.5264990314424165,True,BAL,0.5407457378984197,True,2,2,True
2024,random_forest,744914,2024-07-01 19:07:00+00:00,2024,TOR,HOU,1.0,3.0,0,0.372271301916252,0.627728698083748,HOU,0.627728698083748,HOU,0.12772869808374798,strong,HOU,1.0,HOU,0.5876466474332991,True,HOU,0.5985917618617296,True,2,2,True
